ct_pickup,n_pooled,shared_ride_ids,avg_trip_distance,avg_fare_amount,avg_trip_time_in_secs,total_passengers,n_shared_rides,pooled_fraction,period_id
1009200,2,"[[2381301, 67578], [2324379, 2359292]]",0.895,5.5,287.5,6,4,0.009389671361502348,5_34_
1009300,2,"[[113171, 2342965], [1676249, 97691, 103920]]",3.311666666666667,14.166666666666666,986.0,15,5,0.009389671361502348,5_34_
1009400,1,"[[84637, 92949]]",1.155,6.25,360.0,4,2,0.004694835680751174,5_34_
1009500,1,"[[2381095, 82449]]",2.55,11.5,822.5,9,2,0.004694835680751174,5_34_
1009600,2,"[[2346746, 103457], [74368, 2375024]]",1.595,9.25,700.5,6,4,0.009389671361502348,5_34_
1009800,1,"[[98125, 83096, 2350675]]",0.7133333333333334,5.166666666666667,305.0,4,3,0.004694835680751174,5_34_
1009901,1,"[[74646, 76594]]",1.4,8.5,630.0,6,2,0.004694835680751174,5_34_
1010000,3,"[[2359533, 83394], [97228, 2376168], [87373, 83390]]",2.1783333333333332,9.583333333333334,612.0,8,6,0.014084507042253521,5_34_
1010100,3,"[[1676126, 2343044], [2350692, 2324494], [98109, 83082]]",1.6416666666666668,8.416666666666666,535.1666666666666,15,6,0.014084507042253521,5_34_
1010200,5,"[[1651713, 74393], [2342360, 2347992], [2317301, 2359858], [112585, 2349723], [2330739, 99247]]",0.984,6.25,379.6,14,10,0.023474178403755867,5_34_
1010400,3,"[[2351192, 93704], [2330184, 74423], [2375936, 83099]]",2.276666666666667,10.833333333333334,782.1666666666666,9,6,0.014084507042253521,5_34_
1010801,2,"[[85127, 2359775], [1654348, 1671766]]",1.9225,9.625,670.75,4,4,0.009389671361502348,5_34_
1011000,2,"[[1661350, 87278], [82592, 2330426]]",1.38,8.375,575.75,8,4,0.009389671361502348,5_34_
1011201,1,"[[2330063, 102721]]",1.205,6.75,402.0,6,2,0.004694835680751174,5_34_
1011202,3,"[[1647482, 2351874], [82579, 2330351], [97386, 2351008]]",1.405,7.75,504.0,7,6,0.014084507042253521,5_34_
1011203,2,"[[82629, 2361112], [98376, 82659]]",0.935,5.625,309.0,14,4,0.009389671361502348,5_34_
1011300,1,"[[82997, 84445]]",0.79,5.5,300.0,2,2,0.004694835680751174,5_34_
1011401,1,"[[84173, 1660724]]",1.295,6.5,363.0,7,2,0.004694835680751174,5_34_
1011402,2,"[[95829, 2375093], [82827, 71273]]",2.2925000000000004,11.125,803.25,12,4,0.009389671361502348,5_34_
1011500,2,"[[74258, 74262], [97758, 1660660]]",1.77,8.25,498.75,4,4,0.009389671361502348,5_34_
1011900,1,"[[2375105, 76439]]",0.52,4.0,131.5,2,2,0.004694835680751174,5_34_
1012000,1,"[[82288, 2390032]]",1.36,7.75,476.0,2,2,0.004694835680751174,5_34_
1012101,4,"[[71569, 87479], [112516, 83385, 83005], [66688, 1666632], [82823, 1654556]]",1.5158333333333334,8.708333333333332,624.875,19,9,0.018779342723004695,5_34_
1012200,1,"[[76933, 77539]]",1.08,5.75,300.0,2,2,0.004694835680751174,5_34_
1012500,5,"[[83326, 1654632], [2342282, 2343312], [2342629, 84556], [83998, 1660324, 1687852], [1652129, 82645]]",1.8053333333333335,9.683333333333334,729.7666666666667,17,11,0.023474178403755867,5_34_
1012602,1,"[[1654455, 2330364]]",3.15,15.5,1245.5,2,2,0.004694835680751174,5_34_
1012700,2,"[[80591, 1660335], [2381285, 97667]]",2.7275,13.25,1020.5,11,4,0.009389671361502348,5_34_
1012800,4,"[[1650173, 85004], [94247, 75996], [84440, 67574], [76489, 2325760, 446009]]",1.58375,7.979166666666667,506.5833333333333,19,9,0.018779342723004695,5_34_
1013000,5,"[[2375121, 2324655], [84046, 2384659], [2330293, 2318068, 1647481], [74175, 1653828], [1655253, 2342366]]",0.7786666666666667,5.066666666666666,245.2,21,11,0.023474178403755867,5_34_
1013100,1,"[[103758, 1660549, 87427]]",1.72,8.0,507.6666666666667,7,3,0.004694835680751174,5_34_
1013203,1,"[[66979, 1647269]]",0.645,5.0,266.0,2,2,0.004694835680751174,5_34_
1013300,2,"[[114639, 95706], [1651174, 84974]]",1.085,7.0,430.75,8,4,0.009389671361502348,5_34_
1013400,1,"[[96733, 2360916]]",1.22,6.5,361.0,4,2,0.004694835680751174,5_34_
1013501,1,"[[82223, 2330058]]",0.84,5.0,225.0,5,2,0.004694835680751174,5_34_
1013700,2,"[[2330273, 2374973], [2350655, 115995]]",1.875,10.125,763.25,9,4,0.009389671361502348,5_34_
1013800,3,"[[71886, 94274], [102972, 1676027], [1661319, 1654799]]",1.7983333333333331,9.25,632.0,14,6,0.014084507042253521,5_34_
1013900,1,"[[2350974, 1661690]]",1.3,7.75,519.5,2,2,0.004694835680751174,5_34_
1014000,3,"[[102667, 82661], [97700, 97717], [1675554, 2325280]]",1.1866666666666668,7.166666666666667,446.6666666666667,11,6,0.014084507042253521,5_34_
1014200,5,"[[1675516, 2375948], [1653254, 2375609], [1654734, 115201, 90349], [97288, 2381366], [82972, 83343]]",1.4953333333333334,8.033333333333333,504.9333333333333,18,11,0.023474178403755867,5_34_
1014300,2,"[[114872, 1659450], [120033, 2330503]]",2.8,12.125,933.25,8,4,0.009389671361502348,5_34_
1014500,3,"[[83434, 1649196], [87735, 95995], [1659151, 82620, 96459]]",1.1633333333333333,6.861111111111111,424.8333333333333,9,7,0.014084507042253521,5_34_
1014601,2,"[[1649354, 83068], [2360904, 2330375]]",1.33,7.25,446.0,6,4,0.009389671361502348,5_34_
1014801,1,"[[1675859, 71884]]",3.17,14.75,1123.0,2,2,0.004694835680751174,5_34_
1014802,3,"[[1651603, 1659756], [104010, 1675734], [2342818, 2331102]]",1.87,8.5,478.5,9,6,0.014084507042253521,5_34_
1014900,1,"[[2342374, 1661408]]",0.75,5.25,263.5,2,2,0.004694835680751174,5_34_
1015001,2,"[[2359653, 2375538], [82530, 2375222]]",2.0975,9.875,646.25,4,4,0.009389671361502348,5_34_
1015002,1,"[[97187, 82929]]",3.0949999999999998,13.25,870.0,2,2,0.004694835680751174,5_34_
1015102,1,"[[2330236, 96173]]",2.7750000000000004,11.25,737.5,4,2,0.004694835680751174,5_34_
1015302,1,"[[1660722, 88020]]",2.65,12.5,911.0,2,2,0.004694835680751174,5_34_
1015401,1,"[[70296, 60228]]",0.465,4.25,210.0,6,2,0.004694835680751174,5_34_
1015403,1,"[[2359337, 82975]]",0.9199999999999999,6.75,481.5,4,2,0.004694835680751174,5_34_
1015501,1,"[[84854, 84188]]",0.545,4.25,180.0,2,2,0.004694835680751174,5_34_
1015601,1,"[[97689, 103716]]",0.46499999999999997,3.5,120.0,9,2,0.004694835680751174,5_34_
1015802,1,"[[1655056, 1651971]]",1.4,7.0,379.5,3,2,0.004694835680751174,5_34_
1015900,1,"[[1660874, 1654618]]",1.6,8.0,480.0,2,2,0.004694835680751174,5_34_
1016001,1,"[[2330172, 92954]]",2.06,9.25,560.0,4,2,0.004694835680751174,5_34_
1016100,1,"[[1675737, 1660931]]",1.3,7.5,459.0,2,2,0.004694835680751174,5_34_
1016300,2,"[[103449, 102672], [1652090, 82819]]",1.41,7.25,438.5,10,4,0.009389671361502348,5_34_
1016500,4,"[[84114, 2375086], [97387, 2380506], [1654625, 2330553], [2343624, 2343620]]",2.17375,10.0,621.25,13,8,0.018779342723004695,5_34_
1016700,2,"[[1651908, 1651502], [84443, 74582]]",2.225,10.125,643.75,7,4,0.009389671361502348,5_34_
1017100,1,"[[109585, 112582]]",3.4450000000000003,14.0,960.0,5,2,0.004694835680751174,5_34_
1017800,1,"[[1677007, 1686807]]",2.7,11.0,679.0,4,2,0.004694835680751174,5_34_
1017900,1,"[[70189, 84229]]",1.09,6.25,300.0,3,2,0.004694835680751174,5_34_
1018300,1,"[[2349998, 103889]]",1.595,8.0,483.0,5,2,0.004694835680751174,5_34_
1018500,1,"[[103048, 2376054]]",4.335,17.75,1263.5,2,2,0.004694835680751174,5_34_
1018700,1,"[[82521, 97727]]",2.155,9.25,540.0,8,2,0.004694835680751174,5_34_
1019100,1,"[[2342449, 2343221]]",1.3,6.75,336.5,2,2,0.004694835680751174,5_34_
1021900,1,"[[2343161, 2343257]]",5.85,22.0,1413.5,2,2,0.004694835680751174,5_34_
1031704,2,"[[83317, 2325189], [96623, 1660935]]",3.3225,14.125,961.5,8,4,0.009389671361502348,5_34_
1000900,1,"[[103519, 1667234]]",2.13,12.25,996.0,6,2,0.0033783783783783786,5_35_
1001300,1,"[[2375241, 98584]]",1.965,10.0,653.0,2,2,0.0033783783783783786,5_35_
1001502,1,"[[78031, 88856]]",0.66,4.75,270.0,3,2,0.0033783783783783786,5_35_
1002100,2,"[[1686872, 71222], [71856, 1672480]]",2.4499999999999997,10.5,726.25,4,4,0.006756756756756757,5_35_
1003002,1,"[[75973, 80614]]",0.605,4.5,240.0,2,2,0.0033783783783783786,5_35_
1003100,2,"[[2361504, 1671980], [101457, 2361664]]",3.105,14.625,1080.5,8,4,0.006756756756756757,5_35_
1003300,5,"[[2354868, 99799], [101713, 102743], [1672134, 1661472], [116055, 2328481], [78374, 94456]]",2.3329999999999997,10.35,678.8,18,10,0.016891891891891893,5_35_
1003400,1,"[[84275, 101323]]",2.625,10.75,720.0,3,2,0.0033783783783783786,5_35_
1003700,1,"[[1687863, 94662]]",1.46,9.75,726.5,2,2,0.0033783783783783786,5_35_
1003800,1,"[[98731, 101547]]",2.675,14.5,1170.0,6,2,0.0033783783783783786,5_35_
1004001,1,"[[2350647, 94419]]",1.29,7.75,550.0,3,2,0.0033783783783783786,5_35_
1004002,1,"[[2356627, 77832]]",0.64,4.5,170.5,6,2,0.0033783783783783786,5_35_
1004100,3,"[[88685, 2361457, 2380366], [90652, 1684240], [1671905, 1678342]]",2.1666666666666665,9.694444444444445,626.8333333333334,12,7,0.010135135135135136,5_35_
1004200,2,"[[80742, 87175], [99339, 92818]]",1.4775,8.625,630.0,4,4,0.006756756756756757,5_35_
1004300,1,"[[99322, 76052, 1676136]]",1.0733333333333333,6.5,418.0,7,3,0.0033783783783783786,5_35_
1004700,2,"[[103075, 1672963], [87004, 82912]]",1.5175,8.0,563.5,10,4,0.006756756756756757,5_35_
1004800,3,"[[2365837, 2346790], [70867, 69993], [1671857, 101853]]",1.5133333333333334,7.916666666666667,514.1666666666666,11,6,0.010135135135135136,5_35_
1004900,2,"[[69995, 2356603], [1661482, 75061, 84302]]",1.9308333333333336,8.583333333333334,529.5,15,5,0.006756756756756757,5_35_
1005000,2,"[[2361511, 2364935], [98602, 75462]]",1.2574999999999998,7.125,451.0,4,4,0.006756756756756757,5_35_
1005200,5,"[[94442, 77405], [1663983, 75156], [108460, 2328724, 1672762], [1686896, 1661466], [101496, 1670082]]",1.42,8.533333333333333,588.8333333333333,15,11,0.016891891891891893,5_35_
1005400,2,"[[78322, 1677012], [1667769, 2334170]]",0.935,5.875,356.5,6,4,0.006756756756756757,5_35_
1005502,3,"[[2365060, 80314], [87969, 1661128], [71041, 76221]]",1.015,6.333333333333333,382.5,6,6,0.010135135135135136,5_35_
1005600,5,"[[116050, 1672620], [71007, 1668076], [71646, 2361823], [1672149, 85163, 98234], [92828, 1668786]]",1.2766666666666666,7.45,504.3,22,11,0.016891891891891893,5_35_
1005700,2,"[[94529, 77959], [71347, 2364641]]",0.98,5.875,334.5,9,4,0.006756756756756757,5_35_
1005800,6,"[[112697, 2377042, 1676631], [2355508, 1778606], [2375336, 2333597], [77861, 2351274, 1664181], [2356796, 1680659, 105164], [2361456, 76155]]",1.0169444444444444,6.486111111111111,406.97222222222223,17,15,0.02027027027027027,5_35_
1006200,1,"[[99540, 99775]]",0.595,4.75,240.0,6,2,0.0033783783783783786,5_35_
1006300,2,"[[99794, 2361437], [2365202, 71649]]",0.755,5.0,265.25,4,4,0.006756756756756757,5_35_
1006400,2,"[[72588, 94898], [2359787, 93046]]",2.1225,9.875,633.25,4,4,0.006756756756756757,5_35_
1006500,1,"[[1674288, 1668021]]",2.5,10.25,660.5,2,2,0.0033783783783783786,5_35_
1006700,2,"[[90478, 1672787], [1683709, 1678366]]",3.5475000000000003,14.875,1113.75,7,4,0.006756756756756757,5_35_
1006800,2,"[[1664045, 2375446], [2364872, 2356346]]",0.875,6.125,368.75,4,4,0.006756756756756757,5_35_
1007002,1,"[[90376, 108572]]",1.525,7.25,450.0,7,2,0.0033783783783783786,5_35_
1007100,3,"[[85193, 1668873], [77865, 72055], [89934, 90277]]",1.2916666666666667,7.25,437.6666666666667,15,6,0.010135135135135136,5_35_
1007200,1,"[[2359784, 94263, 104525]]",1.2933333333333332,6.666666666666667,358.6666666666667,4,3,0.0033783783783783786,5_35_
1007300,1,"[[1688166, 2359741]]",2.0,10.75,828.5,3,2,0.0033783783783783786,5_35_
1007400,1,"[[88654, 84398]]",1.26,7.25,510.0,6,2,0.0033783783783783786,5_35_
1007600,5,"[[2328429, 2372793], [2364734, 2365196], [1669898, 1667214], [2356336, 101711], [1676198, 84311]]",1.561,8.3,543.2,20,10,0.016891891891891893,5_35_
1007800,2,"[[75466, 99714], [90790, 89002]]",2.3274999999999997,10.5,750.0,10,4,0.006756756756756757,5_35_
1007900,2,"[[2365068, 1671225], [72230, 107176]]",2.0625,11.625,969.75,10,4,0.006756756756756757,5_35_
1008000,7,"[[1671900, 1661584], [2361980, 71254], [101767, 80585], [1671218, 1671232, 1674289], [2361134, 2380325], [2375881, 2337280], [80423, 70805]]",1.7733333333333334,8.797619047619047,588.8809523809524,32,15,0.02364864864864865,5_35_
1008100,1,"[[2365838, 2333693]]",0.8500000000000001,5.5,335.5,3,2,0.0033783783783783786,5_35_
1008200,1,"[[103163, 1660147]]",2.325,13.5,1103.5,2,2,0.0033783783783783786,5_35_
1008400,2,"[[94206, 2365899], [115376, 2375976, 2361464]]",1.2858333333333334,7.041666666666666,500.5833333333333,9,5,0.006756756756756757,5_35_
1008603,2,"[[1667233, 1672152], [1686956, 99630]]",2.005,10.0,739.25,7,4,0.006756756756756757,5_35_
1008700,2,"[[89705, 75513, 75834], [96626, 77300]]",1.7183333333333335,8.75,600.0,5,5,0.006756756756756757,5_35_
1008900,3,"[[71639, 2354855], [2359455, 84683], [2368069, 76408]]",1.76,9.166666666666666,629.0,9,6,0.010135135135135136,5_35_
1009000,1,"[[1668965, 2375312]]",1.5,8.5,623.0,4,2,0.0033783783783783786,5_35_
1009100,1,"[[2375474, 80296]]",0.845,5.25,246.5,9,2,0.0033783783783783786,5_35_
1009200,9,"[[1687096, 93456], [2351124, 2359621], [1667956, 1668466], [106570, 103157], [98451, 1670077], [2349049, 2368025], [78032, 2360058, 1654532], [71794, 1676640], [94543, 1671493]]",1.518888888888889,8.50925925925926,603.8333333333334,30,19,0.030405405405405407,5_35_
1009300,1,"[[78078, 90601]]",1.215,7.0,480.0,2,2,0.0033783783783783786,5_35_
1009400,4,"[[2356047, 75559], [80664, 94379], [1665134, 1667741, 84382], [2359450, 2364300]]",1.2175,7.5625,530.2083333333334,17,9,0.013513513513513514,5_35_
1009500,3,"[[82842, 94219], [2332920, 84533], [2365057, 2350896]]",0.7966666666666667,5.083333333333333,264.0,9,6,0.010135135135135136,5_35_
1009600,2,"[[75772, 2360127], [80611, 2364724, 75928]]",1.768333333333333,9.041666666666668,581.5833333333333,11,5,0.006756756756756757,5_35_
1009800,2,"[[98637, 88865], [1661540, 2351242]]",1.57,7.875,463.25,5,4,0.006756756756756757,5_35_
1009901,1,"[[2360062, 1687224]]",1.6,9.75,787.5,4,2,0.0033783783783783786,5_35_
1009902,1,"[[1669122, 88808]]",1.11,6.75,449.0,2,2,0.0033783783783783786,5_35_
1010000,5,"[[71279, 2343088], [2356547, 75266], [71334, 99796], [78845, 80684], [75549, 80690]]",1.1800000000000002,6.85,404.7,22,10,0.016891891891891893,5_35_
1010100,10,"[[2376047, 2343327], [91895, 1660908], [89318, 78398], [2350300, 117629], [71337, 1668012], [2351230, 1686578], [2359701, 2364669], [2365447, 2375477], [88359, 1664901], [1665489, 114697]]",2.012,10.625,796.0,40,20,0.033783783783783786,5_35_
1010200,8,"[[89323, 1675511], [1669349, 2375771], [2333229, 84198], [75459, 1672782], [93030, 2359714], [85056, 76365, 2359819], [78437, 78132], [82787, 2351097]]",1.4466666666666668,8.302083333333334,573.5625,26,17,0.02702702702702703,5_35_
1010300,4,"[[93458, 71214], [88448, 2356523], [80554, 1686794], [114773, 85170]]",1.5175,8.25,568.0,14,8,0.013513513513513514,5_35_
1010400,4,"[[2372899, 2337199], [105230, 89037], [90663, 2333288], [76337, 90985, 1668509, 92822]]",1.0343749999999998,6.75,458.3125,17,10,0.013513513513513514,5_35_
1010801,1,"[[1671121, 2359758]]",2.65,12.75,920.5,2,2,0.0033783783783783786,5_35_
1010802,1,"[[118404, 2375448]]",2.09,10.75,776.5,2,2,0.0033783783783783786,5_35_
1010803,2,"[[78324, 1661033], [71678, 2364225]]",1.9825000000000002,8.875,522.25,15,4,0.006756756756756757,5_35_
1010900,2,"[[89556, 107499], [2361118, 80966, 1661573]]",1.3883333333333332,7.666666666666666,482.0,5,5,0.006756756756756757,5_35_
1011000,2,"[[88609, 1667610], [2365204, 84767]]",1.3575,7.75,531.5,8,4,0.006756756756756757,5_35_
1011100,3,"[[1661692, 94619], [2333701, 2337317], [82899, 2375333]]",1.4733333333333334,7.833333333333333,541.8333333333334,9,6,0.010135135135135136,5_35_
1011201,1,"[[2380322, 78801]]",1.585,7.5,456.5,6,2,0.0033783783783783786,5_35_
1011202,5,"[[1686876, 1678332], [84318, 1671890], [1668479, 85185, 80572, 90859], [2350580, 78450], [1669892, 2368073]]",1.748,9.3,676.15,16,12,0.016891891891891893,5_35_
1011203,3,"[[75989, 1671383, 76364], [89529, 84362], [80860, 2365173]]",1.8838888888888887,9.5,643.1111111111111,14,7,0.010135135135135136,5_35_
1011300,3,"[[2343329, 2349387], [2350886, 2364214], [2328566, 99022]]",1.4716666666666667,7.916666666666667,514.8333333333334,17,6,0.010135135135135136,5_35_
1011401,9,"[[99819, 2360159], [106339, 1661551], [84517, 89324], [1670922, 2375345], [1672659, 75523], [76077, 2329111], [75399, 77826], [2374638, 2368074], [2364808, 2361512, 1660949]]",1.2312962962962963,7.537037037037036,512.0555555555555,32,19,0.030405405405405407,5_35_
1011402,3,"[[1661638, 2343293], [88752, 90803, 1661253], [75957, 1669129]]",1.5733333333333335,8.944444444444445,658.0555555555555,18,7,0.010135135135135136,5_35_
1011500,1,"[[2351673, 77898]]",0.8200000000000001,6.25,388.5,3,2,0.0033783783783783786,5_35_
1011700,2,"[[2364552, 93616, 2351031], [81109, 1667247]]",1.5575,9.041666666666668,620.1666666666667,9,5,0.006756756756756757,5_35_
1011900,2,"[[1668082, 101400], [1661546, 2342962]]",2.295,11.5,848.75,15,4,0.006756756756756757,5_35_
1012000,1,"[[71086, 2375524]]",0.905,6.25,394.0,3,2,0.0033783783783783786,5_35_
1012101,2,"[[89290, 1662042], [70912, 88937, 2351112]]",1.0666666666666667,6.625,433.0,6,5,0.006756756756756757,5_35_
1012102,3,"[[2349882, 2356239], [71927, 2359645], [84397, 94204]]",1.335,7.583333333333333,498.0,19,6,0.010135135135135136,5_35_
1012200,3,"[[87563, 2343300], [2333645, 2337548], [1684486, 88715]]",1.2783333333333333,7.666666666666667,562.1666666666666,10,6,0.010135135135135136,5_35_
1012400,3,"[[83188, 80681], [77691, 1673113], [84592, 1678357]]",1.3233333333333333,7.5,481.8333333333333,7,6,0.010135135135135136,5_35_
1012500,2,"[[80448, 115700], [1672742, 2375371]]",2.46,13.5,1071.0,7,4,0.006756756756756757,5_35_
1012602,1,"[[2359963, 2350577]]",3.35,15.25,1163.0,5,2,0.0033783783783783786,5_35_
1012700,2,"[[84349, 102179, 2356607], [2362222, 90792]]",2.3083333333333336,10.125,676.6666666666667,9,5,0.006756756756756757,5_35_
1012800,4,"[[1660760, 103066, 1671878], [95157, 1660442], [115177, 2351688], [66196, 94217]]",1.365,8.0625,546.9583333333334,13,9,0.013513513513513514,5_35_
1012901,2,"[[2333134, 2332836], [75269, 88714]]",1.495,7.25,414.0,7,4,0.006756756756756757,5_35_
1013000,4,"[[99817, 1661141], [101622, 91040], [115093, 77866, 2365201], [90845, 117501]]",2.572916666666667,12.083333333333332,867.7083333333333,24,9,0.013513513513513514,5_35_
1013100,5,"[[1660441, 89013, 2351466], [103574, 87965], [103070, 99076], [70975, 2343222], [77987, 2364408]]",2.207,11.116666666666667,815.3,28,11,0.016891891891891893,5_35_
1013300,4,"[[89520, 2375468], [87521, 93855], [1672487, 107426], [1692244, 2374984]]",2.17875,10.5,756.0,15,8,0.013513513513513514,5_35_
1013400,2,"[[71029, 1671656], [88566, 2332674, 1664782]]",1.9516666666666667,10.833333333333332,813.4166666666667,7,5,0.006756756756756757,5_35_
1013700,1,"[[71082, 78168]]",2.01,9.5,630.0,8,2,0.0033783783783783786,5_35_
1013900,2,"[[99487, 2359710], [2364553, 77817]]",1.3775,8.0,519.25,8,4,0.006756756756756757,5_35_
1014000,2,"[[1671614, 1662064], [2365180, 117737]]",3.3425,15.0,1110.0,7,4,0.006756756756756757,5_35_
1014200,3,"[[77698, 100074], [2359735, 78172], [2356469, 2375709]]",1.12,6.333333333333333,342.8333333333333,8,6,0.010135135135135136,5_35_
1014300,4,"[[102064, 107970], [2364637, 84662], [1675841, 77705], [80980, 2355387]]",2.225,11.3125,848.875,20,8,0.013513513513513514,5_35_
1014500,4,"[[71053, 93772], [117064, 1670954], [84374, 2374838], [1663885, 99759]]",1.5687499999999999,8.875,642.375,18,8,0.013513513513513514,5_35_
1014802,4,"[[2355929, 1661030, 1660437], [1671497, 108338], [114683, 1670288], [2359921, 84742]]",1.79375,8.791666666666666,525.0416666666666,19,9,0.013513513513513514,5_35_
1014900,5,"[[71109, 80958], [77983, 2361388], [94627, 103441], [2349799, 71484, 77732], [2374939, 89084, 1664893]]",1.317,7.6,512.9666666666667,21,12,0.016891891891891893,5_35_
1015002,4,"[[77370, 2356516], [71708, 93690], [90665, 1667750], [90249, 90763]]",1.01,5.75,307.25,15,8,0.013513513513513514,5_35_
1015401,1,"[[84724, 2365073]]",1.385,8.5,587.0,9,2,0.0033783783783783786,5_35_
1015700,3,"[[1672663, 116823], [2364954, 2372784], [84278, 2332991]]",2.155,10.166666666666666,657.0,9,6,0.010135135135135136,5_35_
1015801,1,"[[82806, 1675684]]",2.05,10.25,664.5,3,2,0.0033783783783783786,5_35_
1015900,2,"[[1667993, 1664888], [2355374, 87664]]",0.9275,5.625,259.0,11,4,0.006756756756756757,5_35_
1016001,1,"[[75159, 84378]]",2.8,12.75,840.0,2,2,0.0033783783783783786,5_35_
1016100,1,"[[85633, 1686806]]",1.505,6.75,337.5,7,2,0.0033783783783783786,5_35_
1016300,1,"[[2365617, 107762]]",2.175,9.5,558.0,2,2,0.0033783783783783786,5_35_
1016700,5,"[[2355752, 1676119], [1668259, 87397], [84056, 84260], [2361446, 1671227], [101342, 101428]]",2.675,12.25,872.4,19,10,0.016891891891891893,5_35_
1016900,1,"[[71046, 1676637]]",1.48,7.5,435.0,3,2,0.0033783783783783786,5_35_
1017100,4,"[[2351646, 94767], [90953, 101437], [98330, 88853], [84384, 80679]]",1.595,7.875,475.25,9,8,0.013513513513513514,5_35_
1017401,1,"[[2365207, 83002]]",2.465,10.75,699.0,4,2,0.0033783783783783786,5_35_
